id,location_id,status_id,route_id,handled_by_device_id,handled_by_car_id,created_at,updated_at
148615,46454,3,46,37,31,2026-03-02 06:46:08.904516 +00:00,2026-03-02 06:46:08.904516 +00:00
148616,46489,3,46,37,31,2026-03-02 06:46:08.904517 +00:00,2026-03-02 06:46:08.904517 +00:00
148617,46490,3,46,37,31,2026-03-02 06:46:08.904518 +00:00,2026-03-02 06:46:08.904519 +00:00
148618,46492,3,46,37,31,2026-03-02 06:46:08.904519 +00:00,2026-03-02 06:46:08.904520 +00:00
148619,51626,3,45,35,14,2026-03-02 06:46:11.553469 +00:00,2026-03-02 06:46:11.553475 +00:00
148620,50045,3,58,12,10,2026-03-02 06:46:29.979196 +00:00,2026-03-02 06:46:29.979203 +00:00
148621,50047,3,58,12,10,2026-03-02 06:46:29.979204 +00:00,2026-03-02 06:46:29.979205 +00:00
148622,50048,3,58,12,10,2026-03-02 06:46:29.979206 +00:00,2026-03-02 06:46:29.979206 +00:00
148623,50051,3,58,12,10,2026-03-02 06:46:29.979207 +00:00,2026-03-02 06:46:29.979207 +00:00
148624,50053,3,58,12,10,2026-03-02 06:46:29.979208 +00:00,2026-03-02 06:46:29.979208 +00:00
148625,50055,3,58,12,10,2026-03-02 06:46:29.979209 +00:00,2026-03-02 06:46:29.979209 +00:00
148626,50057,3,58,12,10,2026-03-02 06:46:29.979210 +00:00,2026-03-02 06:46:29.979210 +00:00
148627,54758,3,52,47,15,2026-03-02 06:46:47.496623 +00:00,2026-03-02 06:46:47.496629 +00:00
148628,54758,3,52,47,15,2026-03-02 06:46:47.496631 +00:00,2026-03-02 06:46:47.496631 +00:00
148629,54758,3,52,47,15,2026-03-02 06:46:47.496632 +00:00,2026-03-02 06:46:47.496632 +00:00
148630,54758,3,52,47,15,2026-03-02 06:46:47.496633 +00:00,2026-03-02 06:46:47.496634 +00:00
148631,54758,3,52,47,15,2026-03-02 06:46:47.496634 +00:00,2026-03-02 06:46:47.496635 +00:00
148632,47912,3,59,68,34,2026-03-02 06:46:53.841097 +00:00,2026-03-02 06:46:53.841104 +00:00
148633,47947,3,59,68,34,2026-03-02 06:46:53.841105 +00:00,2026-03-02 06:46:53.841105 +00:00
148634,47954,3,59,68,34,2026-03-02 06:46:53.841106 +00:00,2026-03-02 06:46:53.841106 +00:00
148635,47963,3,59,68,34,2026-03-02 06:46:53.841107 +00:00,2026-03-02 06:46:53.841107 +00:00
148636,47987,3,59,68,34,2026-03-02 06:46:53.841108 +00:00,2026-03-02 06:46:53.841108 +00:00
148637,47995,3,59,68,34,2026-03-02 06:46:53.841108 +00:00,2026-03-02 06:46:53.841109 +00:00
148639,48015,3,59,68,34,2026-03-02 06:46:53.841110 +00:00,2026-03-02 06:46:53.841110 +00:00
148638,44397,3,59,68,34,2026-03-02 06:46:53.841109 +00:00,2026-03-02 06:46:53.841110 +00:00
148640,43717,3,48,13,35,2026-03-02 06:47:21.221994 +00:00,2026-03-02 06:47:21.221998 +00:00
148641,50826,3,47,49,24,2026-03-02 06:47:26.280614 +00:00,2026-03-02 06:47:26.280621 +00:00
148642,50827,3,47,49,24,2026-03-02 06:47:26.280622 +00:00,2026-03-02 06:47:26.280622 +00:00
148643,50828,3,47,49,24,2026-03-02 06:47:26.280623 +00:00,2026-03-02 06:47:26.280624 +00:00
148644,50829,3,47,49,24,2026-03-02 06:47:26.280624 +00:00,2026-03-02 06:47:26.280625 +00:00
148646,50832,3,47,49,24,2026-03-02 06:47:26.280626 +00:00,2026-03-02 06:47:26.280626 +00:00
148645,50831,3,47,49,24,2026-03-02 06:47:26.280625 +00:00,2026-03-02 06:47:26.280626 +00:00
148647,50833,3,47,49,24,2026-03-02 06:47:26.280627 +00:00,2026-03-02 06:47:26.280627 +00:00
148649,50835,3,47,49,24,2026-03-02 06:47:26.280628 +00:00,2026-03-02 06:47:26.280628 +00:00
148648,50834,3,47,49,24,2026-03-02 06:47:26.280627 +00:00,2026-03-02 06:47:26.280628 +00:00
148650,43718,3,48,13,35,2026-03-02 06:47:26.442728 +00:00,2026-03-02 06:47:26.442734 +00:00
148651,46824,3,48,13,35,2026-03-02 06:47:26.442735 +00:00,2026-03-02 06:47:26.442736 +00:00
148652,46825,3,48,13,35,2026-03-02 06:47:26.442736 +00:00,2026-03-02 06:47:26.442737 +00:00
148653,46826,3,48,13,35,2026-03-02 06:47:26.442738 +00:00,2026-03-02 06:47:26.442739 +00:00
148654,46827,3,48,13,35,2026-03-02 06:47:26.442739 +00:00,2026-03-02 06:47:26.442740 +00:00
148655,49791,3,58,12,10,2026-03-02 06:47:49.966342 +00:00,2026-03-02 06:47:49.966348 +00:00
148656,50044,3,58,12,10,2026-03-02 06:47:49.966349 +00:00,2026-03-02 06:47:49.966350 +00:00
148657,50046,3,58,12,10,2026-03-02 06:47:49.966350 +00:00,2026-03-02 06:47:49.966351 +00:00
148658,46456,3,46,37,31,2026-03-02 06:48:03.660648 +00:00,2026-03-02 06:48:03.660654 +00:00
148659,46457,3,46,37,31,2026-03-02 06:48:03.660655 +00:00,2026-03-02 06:48:03.660656 +00:00
148660,46462,3,46,37,31,2026-03-02 06:48:03.660656 +00:00,2026-03-02 06:48:03.660656 +00:00
148661,54889,3,50,54,59,2026-03-02 06:48:28.047443 +00:00,2026-03-02 06:48:28.047449 +00:00
148662,46460,3,46,37,31,2026-03-02 06:48:53.686390 +00:00,2026-03-02 06:48:53.686396 +00:00
148663,46464,3,46,37,31,2026-03-02 06:48:53.686398 +00:00,2026-03-02 06:48:53.686398 +00:00
148664,46466,3,46,37,31,2026-03-02 06:48:53.686399 +00:00,2026-03-02 06:48:53.686399 +00:00
148665,46493,3,46,37,31,2026-03-02 06:48:53.686400 +00:00,2026-03-02 06:48:53.686400 +00:00
148666,49788,3,58,12,10,2026-03-02 06:48:54.890776 +00:00,2026-03-02 06:48:54.890782 +00:00
148667,49788,3,58,12,10,2026-03-02 06:48:54.890783 +00:00,2026-03-02 06:48:54.890784 +00:00
148668,49789,3,58,12,10,2026-03-02 06:48:54.890784 +00:00,2026-03-02 06:48:54.890785 +00:00
148669,46736,3,48,13,35,2026-03-02 06:48:56.553737 +00:00,2026-03-02 06:48:56.553744 +00:00
148670,46738,3,48,13,35,2026-03-02 06:48:56.553745 +00:00,2026-03-02 06:48:56.553745 +00:00
148671,46823,3,48,13,35,2026-03-02 06:48:56.553746 +00:00,2026-03-02 06:48:56.553747 +00:00
148672,43731,3,48,13,35,2026-03-02 06:48:56.553747 +00:00,2026-03-02 06:48:56.553748 +00:00
148673,48262,2,46,,,2026-03-02 06:48:57.365978 +00:00,2026-03-02 06:48:57.365978 +00:00
148674,48031,3,59,68,34,2026-03-02 06:49:08.647281 +00:00,2026-03-02 06:49:08.647288 +00:00
148675,47882,3,59,68,34,2026-03-02 06:49:18.793984 +00:00,2026-03-02 06:49:18.793991 +00:00
148676,47901,3,59,68,34,2026-03-02 06:49:18.793992 +00:00,2026-03-02 06:49:18.793993 +00:00
148677,47938,3,59,68,34,2026-03-02 06:49:18.793993 +00:00,2026-03-02 06:49:18.793994 +00:00
148678,44917,3,46,37,31,2026-03-02 06:49:28.511551 +00:00,2026-03-02 06:49:28.511556 +00:00
148679,46740,3,48,13,35,2026-03-02 06:49:41.394331 +00:00,2026-03-02 06:49:41.394339 +00:00
148680,46741,3,48,13,35,2026-03-02 06:49:41.394340 +00:00,2026-03-02 06:49:41.394340 +00:00
148681,49792,3,58,12,10,2026-03-02 06:50:00.223497 +00:00,2026-03-02 06:50:00.223503 +00:00
148682,47855,3,59,68,34,2026-03-02 06:50:23.784848 +00:00,2026-03-02 06:50:23.784855 +00:00
148683,47866,3,59,68,34,2026-03-02 06:50:23.784856 +00:00,2026-03-02 06:50:23.784856 +00:00
148684,47904,3,59,68,34,2026-03-02 06:50:23.784857 +00:00,2026-03-02 06:50:23.784857 +00:00
148685,47930,3,59,68,34,2026-03-02 06:50:23.784858 +00:00,2026-03-02 06:50:23.784858 +00:00
148686,54994,3,50,54,59,2026-03-02 06:50:37.803606 +00:00,2026-03-02 06:50:37.803612 +00:00
148687,51634,3,45,35,14,2026-03-02 06:51:06.596886 +00:00,2026-03-02 06:51:06.596890 +00:00
148688,51636,3,45,35,14,2026-03-02 06:51:06.596891 +00:00,2026-03-02 06:51:06.596892 +00:00
148689,51640,3,45,35,14,2026-03-02 06:51:06.596893 +00:00,2026-03-02 06:51:06.596893 +00:00
148690,51637,3,45,35,14,2026-03-02 06:51:06.596894 +00:00,2026-03-02 06:51:06.596894 +00:00
148691,47873,3,59,68,34,2026-03-02 06:51:08.822139 +00:00,2026-03-02 06:51:08.822144 +00:00
148692,48050,3,52,47,15,2026-03-02 06:51:12.822833 +00:00,2026-03-02 06:51:12.822839 +00:00
148693,48050,3,52,47,15,2026-03-02 06:51:12.822840 +00:00,2026-03-02 06:51:12.822841 +00:00
148694,48050,3,52,47,15,2026-03-02 06:51:12.822841 +00:00,2026-03-02 06:51:12.822842 +00:00
148695,54704,3,52,47,15,2026-03-02 06:51:12.822842 +00:00,2026-03-02 06:51:12.822843 +00:00
148696,54704,3,52,47,15,2026-03-02 06:51:12.822843 +00:00,2026-03-02 06:51:12.822844 +00:00
148697,54704,3,52,47,15,2026-03-02 06:51:12.822844 +00:00,2026-03-02 06:51:12.822844 +00:00
148699,54727,3,52,47,15,2026-03-02 06:51:12.822845 +00:00,2026-03-02 06:51:12.822845 +00:00
148698,54727,3,52,47,15,2026-03-02 06:51:12.822845 +00:00,2026-03-02 06:51:12.822845 +00:00
148700,54727,3,52,47,15,2026-03-02 06:51:12.822846 +00:00,2026-03-02 06:51:12.822846 +00:00
148701,54729,3,52,47,15,2026-03-02 06:51:12.822846 +00:00,2026-03-02 06:51:12.822847 +00:00
148702,54729,3,52,47,15,2026-03-02 06:51:12.822847 +00:00,2026-03-02 06:51:12.822847 +00:00
148704,54730,3,52,47,15,2026-03-02 06:51:12.822848 +00:00,2026-03-02 06:51:12.822848 +00:00
148703,54730,3,52,47,15,2026-03-02 06:51:12.822848 +00:00,2026-03-02 06:51:12.822848 +00:00
148705,54730,3,52,47,15,2026-03-02 06:51:12.822849 +00:00,2026-03-02 06:51:12.822849 +00:00
148706,46458,3,46,37,31,2026-03-02 06:51:18.605848 +00:00,2026-03-02 06:51:18.605854 +00:00
148707,46459,3,46,37,31,2026-03-02 06:51:18.605855 +00:00,2026-03-02 06:51:18.605857 +00:00
148708,46027,3,48,13,35,2026-03-02 06:51:31.510893 +00:00,2026-03-02 06:51:31.510899 +00:00
148709,46029,3,48,13,35,2026-03-02 06:51:31.510900 +00:00,2026-03-02 06:51:31.510901 +00:00
148710,46743,3,48,13,35,2026-03-02 06:51:31.510902 +00:00,2026-03-02 06:51:31.510902 +00:00
148711,46744,3,48,13,35,2026-03-02 06:51:31.510903 +00:00,2026-03-02 06:51:31.510903 +00:00
148712,46025,3,48,13,35,2026-03-02 06:51:31.510904 +00:00,2026-03-02 06:51:31.510904 +00:00
148713,46747,3,48,13,35,2026-03-02 06:51:31.510905 +00:00,2026-03-02 06:51:31.510906 +00:00
148714,46745,3,48,13,35,2026-03-02 06:52:31.424082 +00:00,2026-03-02 06:52:31.424088 +00:00
148715,46821,3,48,13,35,2026-03-02 06:52:31.424090 +00:00,2026-03-02 06:52:31.424090 +00:00
148716,46468,3,46,37,31,2026-03-02 06:52:43.682532 +00:00,2026-03-02 06:52:43.682537 +00:00
148717,46470,3,46,37,31,2026-03-02 06:52:43.682539 +00:00,2026-03-02 06:52:43.682539 +00:00
148718,45017,3,46,37,31,2026-03-02 06:52:43.682540 +00:00,2026-03-02 06:52:43.682540 +00:00
148719,45017,3,46,37,31,2026-03-02 06:52:43.682541 +00:00,2026-03-02 06:52:43.682542 +00:00
148720,54331,3,45,31,14,2026-03-02 06:53:00.788931 +00:00,2026-03-02 06:53:00.788938 +00:00
148721,54341,3,45,31,14,2026-03-02 06:53:00.788939 +00:00,2026-03-02 06:53:00.788939 +00:00
148722,54341,3,45,31,14,2026-03-02 06:53:00.788940 +00:00,2026-03-02 06:53:00.788940 +00:00
148723,54341,3,45,31,14,2026-03-02 06:53:00.788941 +00:00,2026-03-02 06:53:00.788941 +00:00
148724,54341,3,45,31,14,2026-03-02 06:53:00.788942 +00:00,2026-03-02 06:53:00.788942 +00:00
148725,50549,3,45,31,14,2026-03-02 06:53:00.788943 +00:00,2026-03-02 06:53:00.788943 +00:00
148726,50549,3,45,31,14,2026-03-02 06:53:00.788944 +00:00,2026-03-02 06:53:00.788944 +00:00
148727,50549,3,45,31,14,2026-03-02 06:53:00.788945 +00:00,2026-03-02 06:53:00.788945 +00:00
148728,50549,3,45,31,14,2026-03-02 06:53:00.788946 +00:00,2026-03-02 06:53:00.788946 +00:00
148729,50793,3,47,49,24,2026-03-02 06:53:11.314287 +00:00,2026-03-02 06:53:11.314294 +00:00
148730,50796,3,47,49,24,2026-03-02 06:53:11.314295 +00:00,2026-03-02 06:53:11.314295 +00:00
148731,50850,3,47,49,24,2026-03-02 06:53:11.314296 +00:00,2026-03-02 06:53:11.314296 +00:00
148732,50851,3,47,49,24,2026-03-02 06:53:11.314297 +00:00,2026-03-02 06:53:11.314297 +00:00
148733,51100,3,47,49,24,2026-03-02 06:53:11.314298 +00:00,2026-03-02 06:53:11.314298 +00:00
148734,51638,3,45,35,14,2026-03-02 06:53:16.462905 +00:00,2026-03-02 06:53:16.462909 +00:00
148735,51641,3,45,35,14,2026-03-02 06:53:16.462910 +00:00,2026-03-02 06:53:16.462910 +00:00
148736,54886,3,50,54,59,2026-03-02 06:53:17.870193 +00:00,2026-03-02 06:53:17.870199 +00:00
148737,54886,3,50,54,59,2026-03-02 06:53:17.870201 +00:00,2026-03-02 06:53:17.870201 +00:00
148738,46472,3,46,37,31,2026-03-02 06:53:38.706726 +00:00,2026-03-02 06:53:38.706732 +00:00
148739,46474,3,46,37,31,2026-03-02 06:53:38.706733 +00:00,2026-03-02 06:53:38.706734 +00:00
148740,46480,3,46,37,31,2026-03-02 06:53:38.706734 +00:00,2026-03-02 06:53:38.706735 +00:00
148741,48093,3,46,37,31,2026-03-02 06:53:38.706735 +00:00,2026-03-02 06:53:38.706736 +00:00
148742,49804,3,58,12,10,2026-03-02 06:53:45.305370 +00:00,2026-03-02 06:53:45.305376 +00:00
148743,49804,3,58,12,10,2026-03-02 06:53:45.305377 +00:00,2026-03-02 06:53:45.305377 +00:00
148744,49805,3,58,12,10,2026-03-02 06:53:45.305378 +00:00,2026-03-02 06:53:45.305378 +00:00
148745,49806,3,58,12,10,2026-03-02 06:53:45.305379 +00:00,2026-03-02 06:53:45.305379 +00:00
148746,46749,3,59,68,34,2026-03-02 06:53:54.036020 +00:00,2026-03-02 06:53:54.036026 +00:00
148747,46833,3,59,68,34,2026-03-02 06:53:54.036027 +00:00,2026-03-02 06:53:54.036028 +00:00
148748,46836,3,59,68,34,2026-03-02 06:53:54.036029 +00:00,2026-03-02 06:53:54.036029 +00:00
148750,46845,3,59,68,34,2026-03-02 06:53:54.036030 +00:00,2026-03-02 06:53:54.036030 +00:00
148749,46837,3,59,68,34,2026-03-02 06:53:54.036029 +00:00,2026-03-02 06:53:54.036030 +00:00
148751,46476,3,46,37,31,2026-03-02 06:54:28.532277 +00:00,2026-03-02 06:54:28.532283 +00:00
148752,46478,3,46,37,31,2026-03-02 06:54:28.532284 +00:00,2026-03-02 06:54:28.532285 +00:00
148753,49047,3,58,12,10,2026-03-02 06:54:34.881593 +00:00,2026-03-02 06:54:34.881599 +00:00
148754,49055,3,58,12,10,2026-03-02 06:54:34.881600 +00:00,2026-03-02 06:54:34.881601 +00:00
148755,49807,3,58,12,10,2026-03-02 06:54:34.881601 +00:00,2026-03-02 06:54:34.881603 +00:00
148756,49809,3,58,12,10,2026-03-02 06:54:34.881603 +00:00,2026-03-02 06:54:34.881604 +00:00
148757,54705,3,52,47,15,2026-03-02 06:54:52.452977 +00:00,2026-03-02 06:54:52.452984 +00:00
148758,54705,3,52,47,15,2026-03-02 06:54:52.452985 +00:00,2026-03-02 06:54:52.452986 +00:00
148759,54705,3,52,47,15,2026-03-02 06:54:52.452986 +00:00,2026-03-02 06:54:52.452987 +00:00
148760,54726,3,52,47,15,2026-03-02 06:54:52.452987 +00:00,2026-03-02 06:54:52.452988 +00:00
148761,54726,3,52,47,15,2026-03-02 06:54:52.452989 +00:00,2026-03-02 06:54:52.452989 +00:00
148762,54726,3,52,47,15,2026-03-02 06:54:52.452990 +00:00,2026-03-02 06:54:52.452990 +00:00
148763,50841,3,47,49,24,2026-03-02 06:55:06.219106 +00:00,2026-03-02 06:55:06.219112 +00:00
148764,50842,3,47,49,24,2026-03-02 06:55:06.219114 +00:00,2026-03-02 06:55:06.219114 +00:00
148765,50843,3,47,49,24,2026-03-02 06:55:06.219115 +00:00,2026-03-02 06:55:06.219116 +00:00
148766,50844,3,47,49,24,2026-03-02 06:55:06.219116 +00:00,2026-03-02 06:55:06.219117 +00:00
148767,50845,3,47,49,24,2026-03-02 06:55:06.219117 +00:00,2026-03-02 06:55:06.219118 +00:00
148769,50847,3,47,49,24,2026-03-02 06:55:06.219119 +00:00,2026-03-02 06:55:06.219119 +00:00
148768,50846,3,47,49,24,2026-03-02 06:55:06.219118 +00:00,2026-03-02 06:55:06.219119 +00:00
148770,50848,3,47,49,24,2026-03-02 06:55:06.219120 +00:00,2026-03-02 06:55:06.219120 +00:00
148771,44340,3,59,68,34,2026-03-02 06:55:13.721968 +00:00,2026-03-02 06:55:13.721974 +00:00
148772,46832,3,59,68,34,2026-03-02 06:55:13.721975 +00:00,2026-03-02 06:55:13.721977 +00:00
148773,46843,3,59,68,34,2026-03-02 06:55:13.721977 +00:00,2026-03-02 06:55:13.721978 +00:00
148774,46750,3,59,68,34,2026-03-02 06:55:13.721978 +00:00,2026-03-02 06:55:13.721978 +00:00
148775,54322,3,45,31,14,2026-03-02 06:55:25.848020 +00:00,2026-03-02 06:55:25.848027 +00:00
148776,54322,3,45,31,14,2026-03-02 06:55:25.848028 +00:00,2026-03-02 06:55:25.848028 +00:00
148777,54322,3,45,31,14,2026-03-02 06:55:25.848029 +00:00,2026-03-02 06:55:25.848030 +00:00
148778,54322,3,45,31,14,2026-03-02 06:55:25.848030 +00:00,2026-03-02 06:55:25.848031 +00:00
148779,54322,3,45,31,14,2026-03-02 06:55:25.848031 +00:00,2026-03-02 06:55:25.848032 +00:00
148780,54323,3,45,31,14,2026-03-02 06:55:25.848032 +00:00,2026-03-02 06:55:25.848033 +00:00
148781,54323,3,45,31,14,2026-03-02 06:55:25.848033 +00:00,2026-03-02 06:55:25.848033 +00:00
148782,54323,3,45,31,14,2026-03-02 06:55:25.848033 +00:00,2026-03-02 06:55:25.848034 +00:00
148783,46829,3,59,68,34,2026-03-02 06:55:58.710950 +00:00,2026-03-02 06:55:58.710955 +00:00
148784,46831,3,59,68,34,2026-03-02 06:55:58.710956 +00:00,2026-03-02 06:55:58.710957 +00:00
148787,49846,3,58,12,10,2026-03-02 06:55:59.825699 +00:00,2026-03-02 06:55:59.825700 +00:00
148788,54890,3,50,54,59,2026-03-02 06:56:02.845746 +00:00,2026-03-02 06:56:02.845753 +00:00
148789,54890,3,50,54,59,2026-03-02 06:56:02.845754 +00:00,2026-03-02 06:56:02.845754 +00:00
148790,49811,3,58,12,10,2026-03-02 06:56:45.182878 +00:00,2026-03-02 06:56:45.182885 +00:00
148791,49814,3,58,12,10,2026-03-02 06:56:45.182886 +00:00,2026-03-02 06:56:45.182887 +00:00
148792,49832,3,58,12,10,2026-03-02 06:56:45.182887 +00:00,2026-03-02 06:56:45.182888 +00:00
148785,49810,5,58,12,10,2026-03-02 06:55:59.825692 +00:00,2026-03-02 06:56:51.118115 +00:00
148786,49812,5,58,12,10,2026-03-02 06:55:59.825698 +00:00,2026-03-02 06:56:58.611602 +00:00
148793,50840,3,47,49,24,2026-03-02 06:57:16.453028 +00:00,2026-03-02 06:57:16.453032 +00:00
148794,50849,3,47,49,24,2026-03-02 06:57:16.453033 +00:00,2026-03-02 06:57:16.453034 +00:00
148795,54706,3,52,47,15,2026-03-02 06:57:37.628885 +00:00,2026-03-02 06:57:37.628891 +00:00
148796,54706,3,52,47,15,2026-03-02 06:57:37.628893 +00:00,2026-03-02 06:57:37.628893 +00:00
148797,54725,3,52,47,15,2026-03-02 06:57:37.628894 +00:00,2026-03-02 06:57:37.628894 +00:00
148798,54725,3,52,47,15,2026-03-02 06:57:37.628895 +00:00,2026-03-02 06:57:37.628896 +00:00
148799,46742,3,48,13,35,2026-03-02 06:57:39.323776 +00:00,2026-03-02 06:57:39.323782 +00:00
148800,46485,3,46,37,31,2026-03-02 06:57:48.611289 +00:00,2026-03-02 06:57:48.611295 +00:00
148801,43932,3,45,35,14,2026-03-02 06:58:06.627346 +00:00,2026-03-02 06:58:06.627353 +00:00
148802,43933,3,45,35,14,2026-03-02 06:58:06.627355 +00:00,2026-03-02 06:58:06.627355 +00:00
148803,43931,3,45,35,14,2026-03-02 06:58:06.627356 +00:00,2026-03-02 06:58:06.627356 +00:00
148804,43929,3,45,35,14,2026-03-02 06:58:06.627357 +00:00,2026-03-02 06:58:06.627358 +00:00
148805,43928,3,45,35,14,2026-03-02 06:58:06.627358 +00:00,2026-03-02 06:58:06.627359 +00:00
148806,44849,3,50,54,59,2026-03-02 06:58:22.786852 +00:00,2026-03-02 06:58:22.786858 +00:00
148807,49813,3,58,12,10,2026-03-02 06:58:35.091314 +00:00,2026-03-02 06:58:35.091321 +00:00
148808,49815,3,58,12,10,2026-03-02 06:58:35.091322 +00:00,2026-03-02 06:58:35.091323 +00:00
148809,49816,3,58,12,10,2026-03-02 06:58:35.091323 +00:00,2026-03-02 06:58:35.091324 +00:00
148810,49819,3,58,12,10,2026-03-02 06:58:35.091324 +00:00,2026-03-02 06:58:35.091325 +00:00
148811,49821,3,58,12,10,2026-03-02 06:58:35.091325 +00:00,2026-03-02 06:58:35.091326 +00:00
148812,49823,3,58,12,10,2026-03-02 06:58:35.091326 +00:00,2026-03-02 06:58:35.091327 +00:00
148813,46720,3,48,13,35,2026-03-02 06:58:46.353206 +00:00,2026-03-02 06:58:46.353212 +00:00
148814,44163,3,48,13,35,2026-03-02 06:58:46.353213 +00:00,2026-03-02 06:58:46.353213 +00:00
148815,44162,3,48,13,35,2026-03-02 06:58:46.353214 +00:00,2026-03-02 06:58:46.353214 +00:00
148816,54311,3,50,54,59,2026-03-02 06:58:48.522227 +00:00,2026-03-02 06:58:48.522233 +00:00
148817,50839,3,47,49,24,2026-03-02 06:58:51.123185 +00:00,2026-03-02 06:58:51.123191 +00:00
148818,54304,3,50,54,59,2026-03-02 06:58:55.621435 +00:00,2026-03-02 06:58:55.621441 +00:00
148819,46760,3,59,68,34,2026-03-02 06:59:39.055390 +00:00,2026-03-02 06:59:39.055397 +00:00
148820,46038,3,59,68,34,2026-03-02 06:59:39.055398 +00:00,2026-03-02 06:59:39.055398 +00:00
148821,46761,3,59,68,34,2026-03-02 06:59:39.055399 +00:00,2026-03-02 06:59:39.055399 +00:00
148822,46762,3,59,68,34,2026-03-02 06:59:39.055400 +00:00,2026-03-02 06:59:39.055400 +00:00
148823,46763,3,59,68,34,2026-03-02 06:59:39.055401 +00:00,2026-03-02 06:59:39.055401 +00:00
148825,46765,3,59,68,34,2026-03-02 06:59:39.055402 +00:00,2026-03-02 06:59:39.055402 +00:00
148824,46764,3,59,68,34,2026-03-02 06:59:39.055402 +00:00,2026-03-02 06:59:39.055402 +00:00
148826,46766,3,59,68,34,2026-03-02 06:59:39.055403 +00:00,2026-03-02 06:59:39.055403 +00:00
148827,46767,3,59,68,34,2026-03-02 06:59:39.055403 +00:00,2026-03-02 06:59:39.055404 +00:00
148828,49826,3,58,12,10,2026-03-02 06:59:50.078654 +00:00,2026-03-02 06:59:50.078660 +00:00
148829,49828,3,58,12,10,2026-03-02 06:59:50.078661 +00:00,2026-03-02 06:59:50.078662 +00:00
148830,54333,3,45,31,14,2026-03-02 07:00:05.857605 +00:00,2026-03-02 07:00:05.857611 +00:00
148831,54333,3,45,31,14,2026-03-02 07:00:05.857612 +00:00,2026-03-02 07:00:05.857613 +00:00
148832,54333,3,45,31,14,2026-03-02 07:00:05.857614 +00:00,2026-03-02 07:00:05.857614 +00:00
148833,54333,3,45,31,14,2026-03-02 07:00:05.857615 +00:00,2026-03-02 07:00:05.857616 +00:00
148834,43934,3,45,35,14,2026-03-02 07:00:16.583752 +00:00,2026-03-02 07:00:16.583759 +00:00
148835,43927,3,45,35,14,2026-03-02 07:00:16.583760 +00:00,2026-03-02 07:00:16.583761 +00:00
148836,46751,3,59,68,34,2026-03-02 07:00:19.437406 +00:00,2026-03-02 07:00:19.437412 +00:00
148837,46754,3,59,68,34,2026-03-02 07:00:19.437413 +00:00,2026-03-02 07:00:19.437414 +00:00
148838,46755,3,59,68,34,2026-03-02 07:00:19.437415 +00:00,2026-03-02 07:00:19.437415 +00:00
148839,46756,3,59,68,34,2026-03-02 07:00:19.437416 +00:00,2026-03-02 07:00:19.437416 +00:00
148840,46757,3,59,68,34,2026-03-02 07:00:19.437417 +00:00,2026-03-02 07:00:19.437418 +00:00
148841,46758,3,59,68,34,2026-03-02 07:00:19.437419 +00:00,2026-03-02 07:00:19.437420 +00:00
148842,46759,3,59,68,34,2026-03-02 07:00:19.437420 +00:00,2026-03-02 07:00:19.437421 +00:00
148843,44408,3,59,68,34,2026-03-02 07:00:20.535444 +00:00,2026-03-02 07:00:20.535449 +00:00
148844,46835,3,59,68,34,2026-03-02 07:00:25.816498 +00:00,2026-03-02 07:00:25.816504 +00:00
148845,48616,3,48,13,35,2026-03-02 07:00:26.475927 +00:00,2026-03-02 07:00:26.475934 +00:00
148846,48623,3,48,13,35,2026-03-02 07:00:26.475935 +00:00,2026-03-02 07:00:26.475936 +00:00
148847,46717,3,48,13,35,2026-03-02 07:00:26.475936 +00:00,2026-03-02 07:00:26.475937 +00:00
148848,46718,3,48,13,35,2026-03-02 07:00:26.475937 +00:00,2026-03-02 07:00:26.475938 +00:00
148849,46719,3,48,13,35,2026-03-02 07:00:26.475938 +00:00,2026-03-02 07:00:26.475939 +00:00
148850,46721,3,48,13,35,2026-03-02 07:00:26.475939 +00:00,2026-03-02 07:00:26.475940 +00:00
148851,51095,3,47,49,24,2026-03-02 07:00:56.147097 +00:00,2026-03-02 07:00:56.147103 +00:00
148853,51099,3,47,49,24,2026-03-02 07:00:56.147105 +00:00,2026-03-02 07:00:56.147106 +00:00
148854,44852,3,50,54,59,2026-03-02 07:01:17.818475 +00:00,2026-03-02 07:01:17.818481 +00:00
148855,44852,3,50,54,59,2026-03-02 07:01:17.818482 +00:00,2026-03-02 07:01:17.818483 +00:00
148856,46752,3,59,68,34,2026-03-02 07:01:23.879765 +00:00,2026-03-02 07:01:23.879771 +00:00
148857,46753,3,59,68,34,2026-03-02 07:01:23.879772 +00:00,2026-03-02 07:01:23.879773 +00:00
148858,49818,3,58,12,10,2026-03-02 07:01:40.136730 +00:00,2026-03-02 07:01:40.136736 +00:00
148860,49831,3,58,12,10,2026-03-02 07:01:40.136738 +00:00,2026-03-02 07:01:40.136738 +00:00
148859,49820,3,58,12,10,2026-03-02 07:01:40.136737 +00:00,2026-03-02 07:01:40.136738 +00:00
148861,49834,3,58,12,10,2026-03-02 07:01:40.136739 +00:00,2026-03-02 07:01:40.136739 +00:00
148862,54708,3,52,47,15,2026-03-02 07:01:47.623555 +00:00,2026-03-02 07:01:47.623562 +00:00
148863,54708,3,52,47,15,2026-03-02 07:01:47.623564 +00:00,2026-03-02 07:01:47.623564 +00:00
148864,54708,3,52,47,15,2026-03-02 07:01:47.623565 +00:00,2026-03-02 07:01:47.623565 +00:00
